17,,20,1040,1004.410143,2,2013.230430,,2013.23,,
17,,22,1042,1008.820287,2,2017.640574,,2017.64,,
17,,24,1044,1008.820287,2,1945.975745,,1945.98,,
17,,26,1046,937.155458,2,1960.308710,,1960.31,,
17,,28,1048,1023.153252,2,2065.049614,,2065.05,,
17,,30,1050,1041.896362,2,2071.664829,,2071.66,,
17,,32,1052,1029.768467,2,2067.254685,,2067.25,,
17,,34,1054,1037.486218,2,2068.357221,,2068.36,,
17,,36,1056,1030.871003,2,1487.320838,,1487.32,,
17,,38,1058,456.449835,2,1511.576627,,1511.58,,
17,,40,1060,1055.126792,2,1487.320838,,1487.32,,
17,,42,1062,432.194046,2,958.103638,,958.10,,
17,,44,1064,525.909592,2,1608.599779,,1608.60,,
17,,46,1066,1082.690187,2,2145.534729,,2145.53,,
17,,48,1068,1062.844542,2,2146.637265,,2146.64,,
17,,50,1070,1083.792723,2,2149.944873,,2149.94,,
17,,52,1072,1066.15215,2,2077.177508,,2077.18,,
17,,54,1074,1011.025358,2,2020.948180,,2020.95,,
17,,56,1076,1009.922822,2,1631.753031,,1631.75,,
17,,58,1078,621.830209,2,1633.958103,,1633.96,,
18,,0,1080,1012.127894,2,1810.363837,,1810.36,,
18,,2,1082,798.235943,2,1287.761853,,1287.76,,
18,,4,1084,489.52591,2,1299.889747,,1299.89,,
18,,6,1086,810.363837,2,1831.312018,,1831.31,,
18,,8,1088,1020.948181,2,1581.036384,,1581.04,,
18,,10,1090,560.088203,2,1501.653804,,1501.65,,
18,,12,1092,941.565601,2,1972.436604,,1972.44,,
18,,14,1094,1030.871003,2,2012.127894,,2012.13,,
18,,16,1096,981.256891,2,1951.488424,,1951.49,,
18,,18,1098,970.231533,2,1797.133407,,1797.13,,
18,,20,1100,826.901874,2,1448.732083,,1448.73,,
18,,22,1102,621.830209,2,1540.242557,,1540.24,,
18,,24,1104,918.412348,2,1812.568908,,1812.57,,
18,,26,1106,894.15656,2,1777.287762,,1777.29,,
18,,28,1108,883.131202,2,1761.852260,,1761.85,,
18,,30,1110,878.721058,2,1750.826901,,1750.83,,
18,,32,1112,872.105843,2,1727.673649,,1727.67,,
18,,34,1114,855.567806,2,1689.084895,,1689.08,,
18,,36,1116,833.517089,2,1657.111356,,1657.11,,
18,,38,1118,823.594267,2,1631.753032,,1631.75,,
18,,40,1120,808.158765,2,1589.856670,,1589.86,,
18,,42,1122,781.697905,2,1055.126791,,1055.13,,
18,,44,1124,273.428886,2,514.884233,,514.88,,
18,,46,1126,241.455347,2,522.601984,,522.60,,
18,,48,1128,281.146637,2,535.832414,,535.83,,
18,,50,1130,254.685777,2,498.346196,,498.35,,
18,,52,1132,243.660419,2,947.078280,,947.08,,
18,,54,1134,703.417861,2,1395.810364,,1395.81,,
18,,56,1136,692.392503,2,1371.554576,,1371.55,,
18,,58,1138,679.162073,2,1351.708931,,1351.71,,
19,,0,1140,672.546858,2,1302.094818,,1302.09,,
19,,2,1142,629.54796,2,1223.814774,,1223.81,,
19,,4,1144,594.266814,2,1207.276737,,1207.28,,
19,,6,1146,613.009923,2,1218.302095,,1218.30,,
19,,8,1148,605.292172,2,1183.020948,,1183.02,,
19,,10,1150,577.728776,2,1175.303197,,1175.30,,
19,,12,1152,597.574421,2,1202.866593,,1202.87,,
19,,14,1154,605.292172,2,1197.353914,,1197.35,,
19,,16,1156,592.061742,2,1178.610805,,1178.61,,
19,,18,1158,586.549063,2,1168.687983,,1168.69,,
19,,20,1160,582.13892,2,1156.560089,,1156.56,,
19,,22,1162,574.421169,2,1142.227123,,1142.23,,
19,,24,1164,567.805954,2,1124.586549,,1124.59,,
19,,26,1166,556.780595,2,1110.253583,,1110.25,,
19,,28,1168,553.472988,2,1098.125689,,1098.13,,
19,,30,1170,544.652701,2,1080.485116,,1080.49,,
19,,32,1172,535.832415,2,1066.152150,,1066.15,,
19,,34,1174,530.319735,2,1055.126791,,1055.13,,
19,,36,1176,524.807056,2,1047.409041,,1047.41,,
19,,38,1178,522.601985,2,1036.383683,,1036.38,,
19,,40,1180,513.781698,2,1025.358324,,1025.36,,
19,,42,1182,511.576626,2,1009.922822,,1009.92,,
19,,44,1184,498.346196,2,996.692392,,996.69,,
19,,46,1186,498.346196,2,998.897464,,998.90,,
19,,48,1188,500.551268,2,1001.102536,,1001.10,,
19,,50,1190,500.551268,2,997.794928,,997.79,,
19,,52,1192,497.24366,2,981.256890,,981.26,,
19,,54,1194,484.01323,2,950.385887,,950.39,,
19,,56,1196,466.372657,2,909.592062,,909.59,,
19,,58,1198,443.219405,2,864.388093,,864.39,,
20,,0,1200,421.168688,2,831.312018,,831.31,,
20,,2,1202,410.14333,2,821.389195,,821.39,,
20,,4,1204,411.245865,2,819.184123,,819.18,,
20,,6,1206,407.938258,2,605.292172,,605.29,,
20,,8,1208,197.353914,2,595.369350,,595.37,,
20,,10,1210,398.015436,2,796.030872,,796.03,,
20,,12,1212,398.015436,2,787.210585,,787.21,,
20,,14,1214,389.195149,2,776.185226,,776.19,,
20,,16,1216,386.990077,2,624.035281,,624.04,,
20,,18,1218,237.045204,2,592.061742,,592.06,,
20,,20,1220,355.016538,2,727.673649,,727.67,,
20,,22,1222,372.657111,2,742.006615,,742.01,,
20,,24,1224,369.349504,2,704.520397,,704.52,,
20,,26,1226,335.170893,2,578.831312,,578.83,,
20,,28,1228,243.660419,2,564.498346,,564.50,,
20,,30,1230,320.837927,2,452.039691,,452.04,,
20,,32,1232,131.201764,2,251.378170,,251.38,,
20,,34,1234,120.176406,2,235.942668,,235.94,,
20,,36,1236,115.766262,2,229.327453,,229.33,,
20,,38,1238,113.561191,2,224.917310,,224.92,,
20,,40,1240,111.356119,2,220.507166,,220.51,,
20,,42,1242,109.151047,2,219.404630,,219.40,,
20,,44,1244,110.253583,2,218.302095,,218.30,,
20,,46,1246,108.048512,2,216.097024,,216.10,,
20,,48,1248,108.048512,2,213.891952,,213.89,,
20,,50,1250,105.84344,2,210.584344,,210.58,,
20,,52,1252,104.740904,2,253.583241,,253.58,,
20,,54,1254,148.842337,2,254.685777,,254.69,,
20,,56,1256,105.84344,2,203.969129,,203.97,,
20,,58,1258,98.125689,2,194.046306,,194.05,,
21,,0,1260,95.920617,2,188.533627,,188.53,,
21,,2,1262,92.61301,2,181.918412,,181.92,,
21,,4,1264,89.305402,2,174.200661,,174.20,,
21,,6,1266,84.895259,2,166.482911,,166.48,,
21,,8,1268,81.587652,2,159.867696,,159.87,,
21,,10,1270,78.280044,2,154.355016,,154.36,,
21,,12,1272,76.074972,2,149.944873,,149.94,,
21,,14,1274,73.869901,2,144.432194,,144.43,,
21,,16,1276,70.562293,2,137.816979,,137.82,,
21,,18,1278,67.254686,2,131.201764,,131.20,,
21,,20,1280,63.947078,2,124.586549,,124.59,,
21,,22,1282,60.639471,2,115.766263,,115.77,,
21,,24,1284,55.126792,2,105.843440,,105.84,,
21,,26,1286,50.716648,2,97.023153,,97.02,,
21,,28,1288,46.306505,2,84.895259,,84.90,,
21,,30,1290,38.588754,2,73.869901,,73.87,,
21,,32,1292,35.281147,2,69.459758,,69.46,,
21,,34,1294,34.178611,2,66.152150,,66.15,,
21,,36,1296,31.973539,2,60.639471,,60.64,,
21,,38,1298,28.665932,2,55.126792,,55.13,,
21,,40,1300,26.46086,2,49.614112,,49.61,,
21,,42,1302,23.153252,2,41.896361,,41.90,,
21,,44,1304,18.743109,2,34.178611,,34.18,,
21,,46,1306,15.435502,2,27.563396,,27.56,,
21,,48,1308,12.127894,2,20.948181,,20.95,,
21,,50,1310,8.820287,2,13.230430,,13.23,,
21,,52,1312,4.410143,2,6.615215,,6.62,,
21,,54,1314,2.205072,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
